postal_code,city,state,name,max(cool)
30354,Hapeville,GA,Waffle House,1
97220,Portland,OR,SpringHill Suites by Marriott Portland Airport,1
V6Y 2N9,Richmond,BC,A&W,1
01923,Danvers,MA,Care Dimensions,1
32801,Orlando,FL,Sheraton Orlando Downtown Hotel,1
30306,Atlanta,GA,Art Bath Soul,1
97089,Damascus,OR,Elan Cleaning and Home Services,1
01801,Woburn,MA,Red Roof PLUS+ Boston - Woburn,1
97045,Oregon City,OR,Lil Stinky Environmental Service,1
V6Y 2C6,Richmond,BC,McDonald's,1
98683,Vancouver,WA,Lovely Homes Realty,1
34744,Kissimmee,FL,Pet cremation of kissimmee,0
32806,Orlando,FL,Mathis & Sons Air And Heating,0
97204,Portland,OR,Thomas Coon Newton & Frost,0
80302,Boulder,CO,Laurel Wedding Films,0
78738,Bee Cave,TX,Anytime Fitness,0
V6H 3P6,Vancouver,BC,Carpeteer,0
78748,Austin,TX,Uptown Events,0
78620,Dripping Springs,TX,Anytime Fitness,0
98660,Vancouver,WA,Executive Roof Services,0
73301,Austin,TX,Bfleye Artistry,0
02151,Revere,MA,Yellow Taxi,0
30260,Lake City,GA,Waffle House,0
02453,Waltham,MA,Murphy Fuel,0
43016,Dublin,OH,Extended Stay America - Columbus - Tuttle,0
30310,Atlanta,GA,Landscape 4 Life,0
30355,Atlanta,GA,Atlanta Maids Clean,0
43026,Hilliard,OH,Executive Security Consultants,0
80302,Boulder,CO,SERVPRO of Greater Boulder,0
30067,Marietta,GA,Studio 6,0
97030,Portland,OR,Marquis Centennial,0
97266,Portland,OR,ampm,0
02180,Stoneham,MA,PRORestoration,0
02184,Braintree,MA,Liberty Cab Company,0
V3L 1A6,New Westminster,BC,BC Preferred Restoration,0
98686,Vancouver,WA,Iron Clad Inspection Solutions,0
30324,Atlanta,GA,Valero,0
V3B 1A9,Port Coquitlam,BC,Express Wash,0
78744,Austin,TX,Austin's Pooches,0
78759,Austin,TX,Zinda Law Group,0
32807,Orlando,FL,Royal Limousine,0
30328,Atlanta,GA,City Wide Parking Services,0
32810,Orlando,FL,Motel 6,0
01945,Marblehead,MA,Ebb & Flow Realty Co,0
32953,Merritt Island,FL,Island Cremations,0
80026,Lafayette,CO,Boulder Road Veterinary Specialists,0
02191,Weymouth,MA,Boston Best Transportation,0
78728,Austin,TX,Locksmart,0
78701,Austin,TX,Smith & Vinson Law Firm,0
30326,Atlanta,GA,Oliver Ramon Bridal,0
01801,Woburn,MA,S & D Oil Co,0
78749,Austin,TX,Autumn Leaves of South Austin,0
02101,Boston,MA,Hudson Notarial Services,0
32825,Orlando,FL,Santiago Wrecker,0
02343,Holbrook,MA,Innovation Electric,0
43229,Columbus,OH,SUN Behavioral Columbus,0
97222,Portland,OR,Mundo Catering,0
30309,Atlanta,GA,Elite Charter Limousine and Shuttle Services,0
98683,Vancouver,WA,Something Pretty Permanent Cosmetics,0
02115,Boston,MA,YogaHub,0
02169,Quincy,MA,Garage Doors Plus,0
01887,Wilmington,MA,SERVPRO of Boston Downtown/Back Bay/South Boston,0
30310,Atlanta,GA,Squeaky Green Cleaning,0
30360,Atlanta,GA,Mobile Locksmith Solutions,0
V6V 1J4,Richmond,BC,Subway,0
30324,Atlanta,GA,Georgia In Home Services,0
02151,Revere,MA,SERVPRO of East Boston Chelsea & Revere,0
78653,Manor,TX,Ameritech Electric,0
02116,Boston,MA,200 Stuart Street Garage,0
97212,Portland,OR,EC Petcare,0
02169,Quincy,MA,Alpha Omega HVAC Plumbing and Heating,0
32796,Titusville,FL,Workout Anytime Titusville,0
30319,Atlanta,GA,Rite Aid,0
43207,Obetz,OH,Quality Inn & Suites South/Obetz,0
02199,Boston,MA,Liz O'Malley Makeup Artistry,0
97015,Clackamas,OR,Husky Carpet Cleaning,0
43235,Columbus,OH,Extended Stay America - Columbus - Worthington,0
30303,Atlanta,GA,Prep+ Meals,0
V3E 3A1,Coquitlam,BC,Mr Locksmith Coquitlam,0
97220,Portland,OR,Protect Your Home - ADT Authorized Premier Provider,0
78702,Austin,TX,Alex's Tree Services,0
34741,Kissimmee,FL,Morgan & Morgan,0
78726,Austin,TX,Top Services ATX,0
30309,Atlanta,GA,Sunoco,0
32824,Orlando,FL,Transtar Transportation Group,0
32725,Deltona,FL,Pro Steamers USA,0
43201,Columbus,OH,HelloTech,0
02130,Jamaica Plain,MA,Restoring Roots Cooperative,0
32819,Orlando,FL,IBS Locksmith,0
32765,Oviedo,FL,ABC Cleaning,0
78754,Austin,TX,360 Towing Solutions,0
02127,Boston,MA,White Label DJs,0
43026,Hilliard,OH,Rugh's Remodeling and Restoration,0
78701,Austin,TX,DryTime,0
V7C 2A5,Richmond,BC,Ab-Tech Plumbing & Heating,0
32821,Orlando,FL,Four Points By Sheraton Orlando Convention Center,0
97223,Tigard,OR,DoubleTree by Hilton Hotel Portland - Tigard,0
V6B 5A6,Vancouver,BC,Vonigo,0
02472,Watertown,MA,Nystedt Photography,0
02492,Needham,MA,DryBoston,0
02145,Somerville,MA,Marvin junk removal,0
97005,Beaverton,OR,Threadgill Memorial Services,0
78701,Austin,TX,The Guild Lavaca St,0
97206,Portland,OR,PuroClean Portland,0
78728,Austin,TX,Babylon Towing & Roadside Assistance,0
30305,Atlanta,GA,Rob Downs- South State,0
V3J 0A4,Burnaby,BC,DJ SamFX,0
02370,Rockland,MA,Doubletree by Hilton Boston - Rockland,0
43137,Columbus,OH,Hampton Inn and Suites Columbus Scioto Downs,0
32771,Sanford,FL,Pope Plumbing,0
78729,Austin,TX,Heavenly Care Home Health,0
V7A 2Z5,Richmond,BC,Mr Locksmith Richmond,0
30340,Atlanta,GA,Aardvark Electric,0
V5J 4K3,Burnaby,BC,7-Eleven,0
02494,Needham Heights,MA,Suburban Auto Body,0
30126,Mableton,GA,RaceTrac,0
32837,Orlando,FL,JDog Junk Removal & Hauling,0
78702,Austin,TX,ARRIVE Austin,0
34786,Orlando,FL,"Tender Care Newborn Services of Orlando, Florida",0
02127,South Boston,MA,Big River Properties,0
01803,Burlington,MA,Raffi's Limousine Service,0
97239,Portland,OR,Monster Tree Service of Portland,0
78736,Austin,TX,Mr Sharky's Car Wash,0
02155,Medford,MA,Dunkin',0
97086,Portland,OR,I Know A Guy RV,0
30306,Atlanta,GA,Best Atlanta Properties,0
02138,Cambridge,MA,Propark America,0
78753,Austin,TX,Legendary Limousine,0
32837,Orlando,FL,Suburban Extended Stay South,0
30312,Atlanta,GA,DJ Cuttlefish,0
97030,Gresham,OR,Rapid Response Towing LLC,0
78701,Austin,TX,Hurley's Electrical Services,0
02110,Boston,MA,Matthew Attaya - Residential Mortgage Services,0
97220,Portland,OR,Fire & Ice Heating & AC,0
V6X 3H1,Richmond,BC,Everyday Building Solutions,0
98663,Vancouver,WA,Complete Exterminating,0
02155,Medford,MA,Brilliant Environmental Services,0
02062,Norwood,MA,JC Jacobs Plumbing and Heating,0
01970,Salem,MA,O'Donnell Cremations Funerals Celebrations,0
30344,Atlanta,GA,C & R Plumbing,0
78610,Buda,TX,Realty One Group Prosper,0
02458,Newton,MA,Jockey Limo,0
32714,Altamonte Springs,FL,TownePlace Suites Orlando Altamonte Springs/Maitland,0
02148,Malden,MA,Mass Hardwood Floor,0
30339,Atlanta,GA,Extended Stay America - Atlanta - Marietta - Interstate N.  Pkwy,0
V6B 4N4,Vancouver,BC,Mr Locksmith Automotive,0
02072,Stoughton,MA,Ari Locksmith,0
78704,Austin,TX,Cella Bella's Senior Services,0
01905,Lynn,MA,Eduardo Landscape,0
97219,Portland,OR,Portland Community College,0
02453,Waltham,MA,A & D Sheet Metal,0
43110,Canal Winchester,OH,Campbell Restoration,0
02128,Boston,MA,Certified Chimney Inspections,0
32926,Cocoa,FL,MAK Towing & Auto Repair,0
V6J 1M4,Vancouver,BC,Mr Locksmith,0
78758,Austin,TX,24 Locksmith Austin,0
02459,Newton Centre,MA,Mendez Painters,0
78744,Austin,TX,Quality Suites South,0
30307,Atlanta,GA,PressBox,0
02118,Boston,MA,Friends of Rosebud Dog Services,0
43228,Columbus,OH,Fairfield Inn & Suites by Marriott Columbus Hilliard,0
02121,Dorchester,MA,Affordable Drain Flow,0
30339,Atlanta,GA,Courtyard by Marriott Atlanta Vinings/Galleria,0
80503,Niwot,CO,All-Pro Steam Clean,0
30312,Atlanta,GA,Law Office of Matthew T. McNally,0
01742,Concord,MA,Elden Gauthier  - KW Boston NW,0
43201,Columbus,OH,Fitness Resources,0
02114,Boston,MA,BCC Limos,0
97209,Portland,OR,Executive Towncar,0
78701,Austin,TX,Oh Snap Photo Booths & Event Services,0
02180,Stoneham,MA,Presidential Heating & Plumbing,0
02072,Stoughton,MA,Classic  Limousines Of New England,0
78724,Austin,TX,ATX Junk-A-Haulics,0
30324,Atlanta,GA,Nonstop Local Locksmith,0
02118,Boston,MA,South End Hospitality,0
32839,Orlando,FL,AdvantaClean of Orlando,0
43201,Columbus,OH,Autumn Theodore Photography,0
02151,Revere,MA,A & A Sons Towing & Repair,0
97232,Portland,OR,McCredie Realty Group - Keller Williams Realty Portland Central,0
02189,Boston,MA,N & P Masonry,0
30305,Atlanta,GA,Anytime Fitness,0
78754,Austin,TX,Austin Luxor Limousine,0
01880,Wakefield,MA,Elite drains,0
78701,Austin,TX,Law Office of Paul Quinzi,0
02115,Boston,MA,The Urban Leash,0
V5L 2G5,Vancouver,BC,Griffin Transportation,0
32771,Sanford,FL,A&N Twin Towing,0
02127,Boston,MA,Shawmut Glass Co,0
78727,Austin,TX,Five Star Entourage,0
01915,Beverly,MA,The Cabot Lodge,0
32792,Orlando,FL,St Mary Towing,0
V6T 1W9,Vancouver,BC,Catering by Wescadia,0
V7K 2W9,North Vancouver,BC,Mr Locksmith North Shore,0
30312,Atlanta,GA,"Kyle Jackson, Realtor",0
97015,Clackamas,OR,My Dependable Movers,0
02062,Norwood,MA,The Ellis Rehabilitation and Nursing Center,0
78752,Austin,TX,Protect Your Home - ADT Authorized Premier Provider,0
43229,Columbus,OH,E & L Lawn Care,0
78759,Austin,TX,Errich Petersen Photography,0
78702,Austin,TX,Austin Capital Limousine,0
98665,Vancouver,WA,Hamm Autoworks,0
78745,Austin,TX,Instinctual Balance,0
78756,Austin,TX,Green City Realty,0
78761,Austin,TX,Alfred's Catering,0
01810,Andover,MA,Andover Inn,0
02114,Boston,MA,Beacon Hill Hotel,0
78748,Austin,TX,Austin All Cash Home Buyers,0
02110,Boston,MA,Boston Limousine,0
02215,Boston,MA,Alltown,0
43202,Columbus,OH,Errund,0
01902,Lynn,MA,Edgar and Son's,0
78701,Austin,TX,Appliance Repair 512,0
02149,Everett,MA,BostonCoach,0
32819,Orlando,FL,Home2 Suites By Hilton Orlando Near Universal,0
01960,Peabody,MA,Kindred Hospital - Boston North Shore,0
80301,Boulder,CO,Boulder Doggie Adventures,0
34769,Saint Cloud,FL,Bud's Septic Service,0
78728,Austin,TX,American Conservation & Air,0
32812,Orlando,FL,Econo Lodge Orlando Airport,0
97213,Portland,OR,TENpod,0
30309,Atlanta,GA,Robin Fink  - Atlanta Fine Homes,0
V6E 1N4,Vancouver,BC,Tancouver Spray Tanning,0
78704,Austin,TX,Planet Moving & Storage,0
78701,Austin,TX,Smith Monitoring,0
01880,Wakefield,MA,First Energy Heating & Cooling,0
34711,Clermont,FL,The Life Center - Clermont,0
32811,Orlando,FL,Smith & Eulo Law Firm,0
32819,Orlando,FL,Phenix Salon Suites,0
43232,Columbus,OH,Mr. Help's Towing,0
01801,Woburn,MA,D&C Towing & Recovery,0
97206,Portland,OR,Local Locksmith Portland Oregon,0
97225,Portland,OR,PDX Limo Service,0
01902,Lynn,MA,Wayne Alarm Systems,0
34714,Clermont,FL,Days Inn by Wyndham Clermont Theme Park West,0
78702,Austin,TX,Fast Austin Locksmith,0
32824,Orlando,FL,GoPegasus,0
43230,Columbus,OH,Right Way Heating & Cooling,0
V6Z 2R4,Vancouver,BC,European Medical Aesthetics,0
80303,Boulder,CO,Barday Plumbing and Mechanical,0
30309,Atlanta,GA,Good Guy Carpet,0
02142,Cambridge,MA,Real Property Management Commonwealth,0
97209,Portland,OR,Brian Kerr - Caliber Home Loans,0
02110,Boston,MA,Kelly & Associates Injury Lawyers,0
97045,Oregon City,OR,Royal Flush Plumbing,0
02155,Medford,MA,Lucky Seven Hardwood Floors,0
34744,Kissimmee,FL,Heritage Park Inn,0
97203,Portland,OR,SERVPRO of Northwest Portland,0
V6Z 2P5,Vancouver,BC,Wolf Pack Home Inspection,0
,Vancouver,BC,Pixeltots,0
32789,Winter Park,FL,BodEnvy CoolSculpting Orlando,0
32804,Orlando,FL,Compass Pointe Funeral Services,0
43229,Columbus,OH,Clarion Hotel & Suites Conference Center,0
43017,Dublin,OH,Extended Stay America - Columbus - Dublin,0
43140,London,OH,Motel 6,0
98662,Vancouver,WA,Orchards Lock-Key & Security,0
43202,Columbus,OH,Motel 6 OSU,0
32789,Winter Park,FL,SERVPRO of Winter Park,0
97267,Milwaukie,OR,Three Rivers Heating and Cooling,0
02149,Everett,MA,Citgo,0
02145,Somerville,MA,Dunkin',0
78759,Austin,TX,AA Affordable Austin Garage Door,0
V3N 3L3,Burnaby,BC,Happy Day Inn,0
01960,Peabody,MA,Whitcomb Tree Service,0
01887,Wilmington,MA,Modern Electric,0
01902,Lynn,MA,Mike's Quality Locksmith Service,0
97230,Portland,OR,Arbor Tech NW Tree Care,0
32801,Orlando,FL,DISH,0
V6T 1K6,Vancouver,BC,A&W,0
01945,Marblehead,MA,Sutherland Painting and Construction,0
02148,Malden,MA,Brian's Plumbing,0
34711,Clermont,FL,CVS Pharmacy,0
01945,Marblehead,MA,Boston Elite Transportation,0
30360,Atlanta,GA,Big time  Industries,0
02139,Cambridge,MA,Jeffrey R Shargel,0
02481,Wellesley,MA,Wellesley Bed & Breakfast,0
43228,Columbus,OH,Tree's r us,0
97027,Gladstone,OR,Garage Door Excellence,0
78745,Austin,TX,Cambrella Photography,0
97233,Portland,OR,Jay Jay's Plumbing,0
02210,Boston,MA,Boston's Best Dog Walkers And Pet Services,0
43082,Westerville,OH,Rg Gordon,0
V3M 6C7,Delta,BC,Tim Hortons,0
02481,Wellesley,MA,MetroWest Livery,0
43123,Grove City,OH,Motel 6,0
43035,Lewis Center,OH,Benchmark Roofing,0
02169,Quincy,MA,A1 Car Details,0
34746,Orlando,FL,Julia's Transportation,0
30326,Atlanta,GA,Universal Moving Group,0
34747,Celebration,FL,Home Inspectors Group,0
02021,Canton,MA,Answer is Fitness Canton Club,0
78701,Austin,TX,Austin's Photo Booth Guy,0
32810,Orlando,FL,Katerina Hotel Orlando,0
97005,Beaverton,OR,Gentlemens Tree Service,0
02814,Braintree,MA,Protect Your Home - ADT Authorized Premier Provider,0
43074,Sunbury,OH,Americas Best Value Inn & Suites,0
97266,Portland,OR,7-Eleven,0
02445,Brookline,MA,Titanium Health & Fitness,0
97068,West Linn,OR,Anytime Fitness,0
02108,Boston,MA,Hartley Realty Group,0
78737,Austin,TX,Trotter's Tree Service,0
02184,Braintree,MA,Lynoka Garage Door Service,0
30080,Smyrna,GA,Cobalt Property Services,0
02492,Needham,MA,Boston Baby Nurse & Nanny,0
43232,Columbus,OH,Rodeway Inn,0
02464,Newton,MA,Veterinary Emergency Group,0
V3K 6Z3,Coquitlam,BC,Bel-Air Taxi,0
30084,Tucker,GA,Lang Restoration & Construction,0
97215,Portland,OR,Maureen Becker,0
02453,Waltham,MA,L.M. Heating & Air Conditioning,0
02116,Boston,MA,Maxi Party Bus Boston,0
78610,Austin,TX,Vida Film Productions,0
32773,Sanford,FL,Xtreme Kleen Carwash,0
30314,Atlanta,GA,Children Braids,0
97070,Wilsonville,OR,Laue Team Real Estate,0
V3B 0A7,Coquitlam,BC,Happy Home Services,0
98684,Vancouver,WA,Subway,0
02130,Jamaica Plain,MA,Sazama Real Estate,0
78752,Austin,TX,Circle K,0
01821,Billerica,MA,Conway HVAC,0
02445,Brookline,MA,"John Mayo, Justice of the Peace",0
02149,Everett,MA,DeNardo Heating & Cooling,0
43230,Columbus,OH,Woodspring Suites Columbus Easton,0
97015,Clackamas,OR,76 Gas Station,0
02090,Westwood,MA,Homestead Disposal,0
97211,Portland,OR,Amanda Haworth - Living Room Realty,0
33897,Davenport,FL,Set Autoglass,0
78753,Austin,TX,Budget Inn,0
78704,Austin,TX,Zilker Vacations,0
02155,Medford,MA,Medford Taxi,0
02140,Cambridge,MA,Hair by Jillian Jimmo,0
01906,Saugus,MA,ASAP Moving & Storage,0
78736,Austin,TX,Kylee's Kennels,0
02131,Roslindale,MA,Parkway Cab Inc,0
02184,Braintree,MA,Extended Stay America - Boston - Braintree,0
02176,Melrose,MA,SERVPRO of Malden/Melrose,0
43229,Columbus,OH,K & K Towing,0
78759,Austin,TX,The Fancy Flush,0
02203,Boston,MA,cityHUNT,0
02114,Boston,MA,Dermatology Laser Center At MGH,0
30305,Atlanta,GA,AmeriSave Mortgage,0
30339,Atlanta,GA,Legend Roofing,0
32750,Longwood,FL,Stanley Steemer,0
02169,Quincy,MA,Marina Bay Taxi,0
98664,Vancouver,WA,Orions Key Emergency Locksmith,0
32805,Orlando,FL,Choice Plumbing,0
02210,Boston,MA,SniffSnout Let's Go Out,0
02072,Stoughton,MA,Tan's Floor Service,0
V6B 2Y5,Vancouver,BC,West Haven Group,0
32707,Casselberry,FL,Suburban Extended Stay Hotel Orlando North,0
97211,Portland,OR,Portland Expo Center,0
01801,Woburn,MA,Middlesex Tree Service,0
30318,Atlanta,GA,Bark At the Ark Boarding & Groom,0
78731,Austin,TX,Katelyn A. Mach - Vardo Partners Cadenza Realty,0
97206,Portland,OR,"Total Quality Services, Inc.",0
30308,Atlanta,GA,Esquire Heating And Air Conditioning,0
97232,Portland,OR,Windermere Realty Trust - Susie Hunt Moran Homes,0
78732,Austin,TX,Reliable Auto Glass,0
97216,Portland,OR,Motel 6,0
97232,Portland,OR,PDX Works Real Estate Team,0
97223,Portland,OR,Mountain View Tree Service,0
98662,Vancouver,WA,7-Eleven,0
78746,Austin,TX,Dunraven Magic,0
43125,Groveport,OH,SERVPRO of South Columbus,0
32738,Deltona,FL,J&J Custom Painting & Restoration,0
02026,Dedham,MA,Imperial Landscaping,0
78741,Austin,TX,East Riverside Emergency Room,0
80302,Boulder,CO,Circle K,0
01904,Lynn,MA,All Pro Plastering,0
32810,Orlando,FL,Extended Stay America - Orlando - Maitland -  1760 Pembrook Dr.,0
97214,Portland,OR,HER Roofing,0
78724,Austin,TX,Abba Towing,0
V6Z 2H7,Vancouver,BC,Vancouver Private Dining,0
97204,Portland,OR,WorldMark Portland Waterfront Park,0
78751,Austin,TX,Harmony Haus Sober Living,0
02149,Everett,MA,Onix Cleaning Services,0
30329,Atlanta,GA,Right and Clean Carpet Cleaning,0
30328,Atlanta,GA,Extended Stay America - Atlanta - Perimeter - Hammond Drive,0
V7P 3T4,North Vancouver,BC,R & B Plumbing & Heating,0
97006,Beaverton,OR,7-Eleven,0
30341,Chamblee,GA,Suburban Extended Stay,0
97220,Portland,OR,Ben's Japanese Auto Clinic,0
30320,Atlanta,GA,IHOP,0
32867,Orlando,FL,Orlando Taxi 24,0
32819,Orlando,FL,A Discount Locksmith,0
V3K 7C1,Coquitlam,BC,Phoenix Restorations,0
V5N 1Y4,Vancouver,BC,Hitman Plumbing,0
01778,Wayland,MA,Butler Septic Services,0
32809,Orlando,FL,Rodeway Inn Near Florida Mall,0
02130,Boston,MA,M. Foley Electric,0
02116,Boston,MA,Hello Photo Booth Rental,0
97217,Portland,OR,West Coast Fitness,0
01960,Peabody,MA,S&N Heating Services,0
78722,Austin,TX,DJ B_Flo,0
78758,Austin,TX,Eric's Mobile Welding Service,0
30309,Atlanta,GA,Peachtree Carpet Cleaning,0
30305,Atlanta,GA,Latona's Website Broker,0
78723,Austin,TX,Resume Assassin,0
32750,Longwood,FL,Super Fast Electric,0
32714,Altamonte Springs,FL,Budget Garage Doors,0
78731,Austin,TX,The Pink Tulip,0
02026,Dedham,MA,Jeff's Transportation Services,0
97030,Gresham,OR,Powell Valley Assisted Living & Memory Care,0
01907,Swampscott,MA,Franks Firewood & Treework Services,0
43207,Columbus,OH,All Lines Gas & Plumbing,0
78701,Austin,TX,Perfect Edge Painting,0
30315,Atlanta,GA,Tire & Ride Mobile,0
34711,Clermont,FL,Eastside Veterinary Hospital,0
02322,Avon,MA,AbbottCare,0
98662,Vancouver,WA,ComForCare Home Care,0
78729,Austin,TX,Tank Goodness Photo,0
73301,Austin,TX,Mama Peace,0
43140,London,OH,Speedway,0
30339,Atlanta,GA,Breezeway heating and air,0
78749,Austin,TX,24/7 Mobile Notary,0
32835,Orlando,FL,Royal1 Mobile Detailing Orlando,0
78703,Austin,TX,Cody Hobza- Kuper Sotheby's International Realty,0
02171,Quincy,MA,Willard's Disposal Service,0
78728,Austin,TX,"Eagle Towing & Recovery, Inc.",0
02453,Waltham,MA,Hans Brings  - Coldwell Banker Residential Brokerage,0
80301,Boulder,CO,Frey's Foreign Car Service,0
43074,Sunbury,OH,Holiday Inn Express & Suites Sunbury-Columbus Area,0
30320,Atlanta,GA,SuperShuttle,0
02138,Cambridge,MA,SERVPRO of Cambridge/Belmont,0
30305,Atlanta,GA,Playground Atlanta,0
30305,Atlanta,GA,ATL Car Services,0
97220,Portland,OR,Christy Cassano Photography,0
78746,Austin,TX,Best of Austin Living Team | Keller Williams Realty,0
43206,Columbus,OH,"Burke, Meis & Associates",0
32703,Apopka,FL,CVS Pharmacy,0
97223,Tigard,OR,Dalton's Northwest Catering,0
97215,Portland,OR,Inkbus Mobile Tattoo Studio,0
01960,Peabody,MA,Four Star Towing Service,0
97214,Portland,OR,Ironside Training,0
01742,Concord,MA,Concord Carlisle Pest Control,0
01970,Salem,MA,SERVPRO of Salem/Peabody/Marblehead,0
V5X 2S4,Vancouver,BC,Main & Marine Medical Clinic,0
97222,Milwaukie,OR,Advanced Leak Detection,0
97204,Portland,OR,Johnston Law Firm,0
30313,Atlanta,GA,Hyatt Place Atlanta Centennial Park,0
78748,Austin,TX,Austin Green Team,0
78701,Austin,TX,Amini & Conant,0
30297,Forest Park,GA,Quality Suites Atlanta Airport East,0
98683,Vancouver,WA,Comfort Keepers Home Care,0
32839,Orlando,FL,Legend Movers 4 You,0
02322,Avon,MA,Generations Banquet Hall & Catering,0
V5G 1G5,Burnaby,BC,7-Eleven,0
02155,Medford,MA,Metric Cab,0
02451,Waltham,MA,Adoption Resources,0
78731,Austin,TX,Blake Jackson,0
97217,Portland,OR,NW Tree Work,0
32807,Orlando,FL,"Michaels Plumbing of Central Florida, Inc",0
02021,Canton,MA,Canton Wildlife Removal,0
78757,Austin,TX,Swaddled Prepared Childbirth,0
34741,Kissimmee,FL,Psychic Readings by the Loop,0
32808,Orlando,FL,A-Lumination Electric,0
78726,Austin,TX,Mechanical Climate Control,0
97223,Portland,OR,Delta Town Car,0
97216,Portland,OR,Rip City Towing,0
97225,Portland,OR,Crestview Window Cleaning,0
32821,Orlando,FL,Nairn Transportation,0
32789,Orlando,FL,No More Junk,0
02108,Boston,MA,Greater Boston Dog Training: Off Leash K9 Training,0
78705,Austin,TX,Texas Office Advisors,0
78744,Austin,TX,Gomez Towing,0
78717,Austin,TX,All City Real Estate,0
98663,Vancouver,WA,Nickelsen Home Inspections,0
97224,Portland,OR,Precision Door Service,0
32750,Longwood,FL,Griffin Dave-Auto Repair,0
43213,Columbus,OH,Home2 Suites by Hilton Columbus Airport East Broad,0
78748,Austin,TX,Pro-Tec Septic,0
78757,Austin,TX,Restoration King,0
97232,Portland,OR,The Place Portland Team - Keller Williams Realty,0
43219,Columbus,OH,Urban Express Charters,0
30297,Forest Park,GA,Forest Park Laundry & Dry Cleaners,0
34787,Winter Garden,FL,DriRite,0
32771,Sanford,FL,Ice Age Air Conditioning,0
02138,Cambridge,MA,Crimson Foot and Ankle,0
97086,Happy Valley,OR,Rose Shuttle,0
01801,Woburn,MA,Restorepro,0
01970,Salem,MA,Walsh Plumbing & Heating,0
30360,Atlanta,GA,Green Grass Pro,0
02134,Allston,MA,I & C Mechanical,0
97007,Beaverton,OR,Exquisite Ride Limousine Service,0
02176,Melrose,MA,Robinson Funeral Home,0
30315,Atlanta,GA,Alecia B&B,0
30336,Atlanta,GA,Howard Johnson Atlanta Near Six Flags,0
30313,Atlanta,GA,Art Box ATL,0
78752,Austin,TX,Lone Star MTC,0
02110,Boston,MA,Daisy Cares Dog Walking,0
02150,Chelsea,MA,Dream Team Junk Removal,0
